Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   504.70    2.930    2.835    1.000   10.000    2.930
   504.80    2.930    2.835    1.000   10.000    2.930
   504.90    2.930    2.835    1.000   10.000    2.930
   505.00    2.930    2.835    1.000   10.000    2.930
   505.10    2.930    2.835    1.000   10.000    2.930
   505.20    2.930    2.835    1.000   10.000    2.930
   505.30    2.930    2.835    1.000   10.000    2.930
   505.40    2.930    2.835    1.000   10.000    2.930
   505.50    2.930    2.835    1.000   10.000    2.930
   505.60    2.930    2.835    1.000   10.000    2.930
   505.70    2.930    2.835    1.000   10.000    2.930
   505.80    2.930    2.835    1.000   10.000    2.930
   505.90    2.930    2.835    1.000   10.000    2.930
   506.00    2.930    2.835    1.000   10.000    2.930
   506.10    2.930    2.835    1.000   10.000    2.930
   506.20    2.930    2.835    1.000   10.000    2.930
   506.30    2.930    2.835    1.000   10.000    2.930
   506.40    2.930    2.835    1.000   10.000    2.930
   506.50    2.930    2.835    1.000   10.000    2.930
   506.60    2.930    2.835    1.000   10.000    2.930
   506.70    2.930    2.835    1.000   10.000    2.930
   506.80    2.930    2.835    1.000   10.000    2.930
   506.90    2.930    2.835    1.000   10.000    2.930
   507.00    2.930    2.835    1.000   10.000    2.930
   507.10    2.930    2.835    1.000   10.000    2.930
   507.20    2.930    2.835    1.000   10.000    2.930
   507.30    2.930    2.835    1.000   10.000    2.930
   507.40    2.930    2.835    1.000   10.000    2.930
   507.50    2.930    2.835    1.000   10.000    2.930
   507.60    2.930    2.835    1.000   10.000    2.930
   507.70    2.930    2.835    1.000   10.000    2.930
   507.80    2.930    2.835    1.000   10.000    2.930
   507.90    2.930    2.835    1.000   10.000    2.930
   508.00    2.930    2.835    1.000   10.000    2.930
   508.10    2.930    2.835    1.000   10.000    2.930
   508.20    2.930    2.835    1.000   10.000    2.930
   508.30    2.930    2.835    1.000   10.000    2.930
   508.40    2.930    2.835    1.000   10.000    2.930
   508.50    2.930    2.835    1.000   10.000    2.930
   508.60    2.930    2.835    1.000   10.000    2.930
   508.70    2.930    2.835    1.000   10.000    2.930
   508.80    2.930    2.835    1.000   10.000    2.930
   508.90    2.930    2.835    1.000   10.000    2.930
   509.00    2.930    2.835    1.000   10.000    2.930
   509.10    2.930    2.835    1.000   10.000    2.930
   509.20    2.930    2.835    1.000   10.000    2.930
   509.30    2.930    2.835    1.000   10.000    2.930
   509.40    2.930    2.835    1.000   10.000    2.930
   509.50    2.930    2.830    1.000   10.000    2.930
   509.60    2.930    2.835    1.000   10.000    2.930
   509.70    2.930    2.835    1.000   10.000    2.930
   509.80    2.930    2.835    1.000   10.000    2.930
   509.90    2.930    2.835    1.000   10.000    2.930
   510.00    2.930    2.835    1.000   10.000    2.930
   510.10    2.930    2.835    1.000   10.000    2.930
   510.20    2.930    2.835    1.000   10.000    2.930
   510.30    2.930    2.835    1.000   10.000    2.930
   510.40    2.930    2.835    1.000   10.000    2.930
   510.50    2.930    2.835    1.000   10.000    2.930
   510.60    2.930    2.835    1.000   10.000    2.930
   510.70    2.930    2.835    1.000   10.000    2.930
   510.80    2.930    2.835    1.000   10.000    2.930
   510.90    2.925    2.835    1.000   10.000    2.925
   511.00    2.930    2.835    1.000   10.000    2.930
   511.10    2.930    2.830    1.000   10.000    2.930
   511.20    2.930    2.835    1.000   10.000    2.930
   511.30    2.930    2.835    1.000   10.000    2.930
   511.40    2.930    2.835    1.000   10.000    2.930
   511.50    2.930    2.835    1.000   10.000    2.930
   511.60    2.930    2.830    1.000   10.000    2.930
   511.70    2.930    2.835    1.000   10.000    2.930
   511.80    2.930    2.830    1.000   10.000    2.930
   511.90    2.930    2.835    1.000   10.000    2.930
   512.00    2.930    2.830    1.000   10.000    2.930
   512.10    2.930    2.830    1.000   10.000    2.930
   512.20    2.930    2.830    1.000   10.000    2.930
   512.30    2.930    2.830    1.000   10.000    2.930
   512.40    2.930    2.830    1.000   10.000    2.930
   512.50    2.930    2.830    1.000   10.000    2.930
   512.60    2.930    2.830    1.000   10.000    2.930
   512.70    2.930    2.830    1.000   10.000    2.930
   512.80    2.930    2.830    1.000   10.000    2.930
   512.90    2.925    2.830    1.000   10.000    2.925
   513.00    2.930    2.830    1.000   10.000    2.930
   513.10    2.925    2.830    1.000   10.000    2.925
   513.20    2.930    2.830    1.000   10.000    2.930
   513.30    2.925    2.830    1.000   10.000    2.925
   513.40    2.925    2.830    1.000   10.000    2.925
   513.50    2.925    2.830    1.000   10.000    2.925
   513.60    2.925    2.830    1.000   10.000    2.925
   513.70    2.925    2.830    1.000   10.000    2.925
   513.80    2.925    2.830    1.000   10.000    2.925
   513.90    2.925    2.830    1.000   10.000    2.925
   514.00    2.925    2.830    1.000   10.000    2.925
   514.10    2.925    2.830    1.000   10.000    2.925
   514.20    2.925    2.830    1.000   10.000    2.925
   514.30    2.925    2.830    1.000   10.000    2.925
   514.40    2.925    2.830    1.000   10.000    2.925
   514.50    2.925    2.830    1.000   10.000    2.925
   514.60    2.925    2.830    1.000   10.000    2.925
   514.70    2.925    2.830    1.000   10.000    2.925
   514.80    2.925    2.830    1.000   10.000    2.925
   514.90    2.925    2.830    1.000   10.000    2.925
   515.00    2.925    2.830    1.000   10.000    2.925
   515.10    2.925    2.830    1.000   10.000    2.925
   515.20    2.925    2.830    1.000   10.000    2.925
   515.30    2.925    2.830    1.000   10.000    2.925
   515.40    2.925    2.830    1.000   10.000    2.925
   515.50    2.925    2.830    1.000   10.000    2.925
   515.60    2.925    2.830    1.000   10.000    2.925
   515.70    2.925    2.830    1.000   10.000    2.925
   515.80    2.925    2.830    1.000   10.000    2.925
   515.90    2.925    2.830    1.000   10.000    2.925
   516.00    2.925    2.830    1.000   10.000    2.925
   516.10    2.925    2.830    1.000   10.000    2.925
   516.20    2.925    2.830    1.000   10.000    2.925
   516.30    2.925    2.830    1.000   10.000    2.925
   516.40    2.925    2.830    1.000   10.000    2.925
   516.50    2.925    2.830    1.000   10.000    2.925
   516.60    2.925    2.830    1.000   10.000    2.925
   516.70    2.925    2.830    1.000   10.000    2.925
   516.80    2.925    2.830    1.000   10.000    2.925
   516.90    2.925    2.830    1.000   10.000    2.925
   517.00    2.925    2.830    1.000   10.000    2.925
   517.10    2.925    2.830    1.000   10.000    2.925
   517.20    2.925    2.830    1.000   10.000    2.925
   517.30    2.925    2.830    1.000   10.000    2.925
   517.40    2.925    2.830    1.000   10.000    2.925
   517.50    2.925    2.830    1.000   10.000    2.925
   517.60    2.925    2.830    1.000   10.000    2.925
   517.70    2.925    2.830    1.000   10.000    2.925
   517.80    2.925    2.830    1.000   10.000    2.925
   517.90    2.925    2.830    1.000   10.000    2.925
   518.00    2.925    2.830    1.000   10.000    2.925
   518.10    2.925    2.830    1.000   10.000    2.925
   518.20    2.925    2.830    1.000   10.000    2.925
   518.30    2.925    2.830    1.000   10.000    2.925
   518.40    2.925    2.830    1.000   10.000    2.925
   518.50    2.925    2.830    1.000   10.000    2.925
   518.60    2.925    2.830    1.000   10.000    2.925
   518.70    2.925    2.830    1.000   10.000    2.925
   518.80    2.925    2.830    1.000   10.000    2.925
   518.90    2.925    2.830    1.000   10.000    2.925
   519.00    2.925    2.830    1.000   10.000    2.925
   519.10    2.925    2.830    1.000   10.000    2.925
   519.20    2.925    2.830    1.000   10.000    2.925
   519.30    2.925    2.830    1.000   10.000    2.925
   519.40    2.925    2.830    1.000   10.000    2.925
   519.50    2.925    2.830    1.000   10.000    2.925
   519.60    2.925    2.830    1.000   10.000    2.925
   519.70    2.925    2.830    1.000   10.000    2.925
   519.80    2.925    2.830    1.000   10.000    2.925
   519.90    2.925    2.830    1.000   10.000    2.925
   520.00    2.925    2.830    1.000   10.000    2.925
   520.10    2.925    2.830    1.000   10.000    2.925
   520.20    2.925    2.830    1.000   10.000    2.925
   520.30    2.925    2.830    1.000   10.000    2.925
   520.40    2.925    2.830    1.000   10.000    2.925
   520.50    2.925    2.830    1.000   10.000    2.925
   520.60    2.925    2.830    1.000   10.000    2.925
   520.70    2.925    2.830    1.000   10.000    2.925
   520.80    2.925    2.830    1.000   10.000    2.925
   520.90    2.925    2.830    1.000   10.000    2.925
   521.00    2.925    2.830    1.000   10.000    2.925
   521.10    2.925    2.830    1.000   10.000    2.925
   521.20    2.925    2.830    1.000   10.000    2.925
   521.30    2.925    2.830    1.000   10.000    2.925
   521.40    2.925    2.830    1.000   10.000    2.925
   521.50    2.925    2.830    1.000   10.000    2.925
   521.60    2.925    2.825    1.000   10.000    2.925
   521.70    2.925    2.830    1.000   10.000    2.925
   521.80    2.925    2.830    1.000   10.000    2.925
   521.90    2.925    2.825    1.000   10.000    2.925
   522.00    2.925    2.830    1.000   10.000    2.925
   522.10    2.925    2.830    1.000   10.000    2.925
   522.20    2.925    2.830    1.000   10.000    2.925
   522.30    2.925    2.825    1.000   10.000    2.925
   522.40    2.925    2.830    1.000   10.000    2.925
   522.50    2.925    2.830    1.000   10.000    2.925
   522.60    2.925    2.830    1.000   10.000    2.925
   522.70    2.925    2.830    1.000   10.000    2.925
   522.80    2.925    2.825    1.000   10.000    2.925
   522.90    2.925    2.830    1.000   10.000    2.925
   523.00    2.925    2.830    1.000   10.000    2.925
   523.10    2.925    2.825    1.000   10.000    2.925
   523.20    2.925    2.830    1.000   10.000    2.925
   523.30    2.925    2.830    1.000   10.000    2.925
   523.40    2.925    2.830    1.000   10.000    2.925
   523.50    2.925    2.830    1.000   10.000    2.925
   523.60    2.925    2.825    1.000   10.000    2.925
   523.70    2.925    2.830    1.000   10.000    2.925
   523.80    2.925    2.830    1.000   10.000    2.925
   523.90    2.925    2.830    1.000   10.000    2.925
   524.00    2.925    2.825    1.000   10.000    2.925
   524.10    2.925    2.830    1.000   10.000    2.925
   524.20    2.925    2.825    1.000   10.000    2.925
   524.30    2.925    2.830    1.000   10.000    2.925
   524.40    2.925    2.825    1.000   10.000    2.925
   524.50    2.925    2.825    1.000   10.000    2.925
   524.60    2.925    2.825    1.000   10.000    2.925
   524.70    2.925    2.825    1.000   10.000    2.925
   524.80    2.925    2.825    1.000   10.000    2.925
   524.90    2.925    2.830    1.000   10.000    2.925
   525.00    2.925    2.825    1.000   10.000    2.925
   525.10    2.925    2.825    1.000   10.000    2.925
   525.20    2.925    2.825    1.000   10.000    2.925
   525.30    2.925    2.825    1.000   10.000    2.925
   525.40    2.920    2.825    1.000   10.000    2.920
   525.50    2.925    2.825    1.000   10.000    2.925
   525.60    2.920    2.825    1.000   10.000    2.920
   525.70    2.925    2.825    1.000   10.000    2.925
   525.80    2.925    2.825    1.000   10.000    2.925
   525.90    2.925    2.825    1.000   10.000    2.925
   526.00    2.920    2.825    1.000   10.000    2.920
   526.10    2.925    2.825    1.000   10.000    2.925
   526.20    2.925    2.825    1.000   10.000    2.925
   526.30    2.925    2.825    1.000   10.000    2.925
   526.40    2.920    2.825    1.000   10.000    2.920
   526.50    2.925    2.825    1.000   10.000    2.925
   526.60    2.925    2.825    1.000   10.000    2.925
   526.70    2.925    2.825    1.000   10.000    2.925
   526.80    2.920    2.825    1.000   10.000    2.920
   526.90    2.920    2.825    1.000   10.000    2.920
   527.00    2.920    2.825    1.000   10.000    2.920
   527.10    2.920    2.825    1.000   10.000    2.920
   527.20    2.920    2.825    1.000   10.000    2.920
   527.30    2.920    2.825    1.000   10.000    2.920
   527.40    2.920    2.825    1.000   10.000    2.920
   527.50    2.920    2.825    1.000   10.000    2.920
   527.60    2.920    2.825    1.000   10.000    2.920
   527.70    2.920    2.825    1.000   10.000    2.920
   527.80    2.920    2.825    1.000   10.000    2.920
   527.90    2.920    2.825    1.000   10.000    2.920
   528.00    2.920    2.825    1.000   10.000    2.920
   528.10    2.920    2.825    1.000   10.000    2.920
   528.20    2.920    2.825    1.000   10.000    2.920
   528.30    2.920    2.825    1.000   10.000    2.920
   528.40    2.920    2.825    1.000   10.000    2.920
   528.50    2.920    2.825    1.000   10.000    2.920
   528.60    2.920    2.825    1.000   10.000    2.920
   528.70    2.920    2.825    1.000   10.000    2.920
   528.80    2.920    2.825    1.000   10.000    2.920
   528.90    2.920    2.825    1.000   10.000    2.920
   529.00    2.920    2.825    1.000   10.000    2.920
   529.10    2.920    2.825    1.000   10.000    2.920
   529.20    2.920    2.825    1.000   10.000    2.920
   529.30    2.920    2.825    1.000   10.000    2.920
   529.40    2.920    2.825    1.000   10.000    2.920
   529.50    2.920    2.825    1.000   10.000    2.920
   529.60    2.920    2.825    1.000   10.000    2.920
   529.70    2.920    2.825    1.000   10.000    2.920
   529.80    2.920    2.825    1.000   10.000    2.920
   529.90    2.920    2.825    1.000   10.000    2.920
   530.00    2.920    2.825    1.000   10.000    2.920
   530.10    2.920    2.825    1.000   10.000    2.920
   530.20    2.920    2.825    1.000   10.000    2.920
   530.30    2.920    2.825    1.000   10.000    2.920
   530.40    2.920    2.825    1.000   10.000    2.920
   530.50    2.920    2.825    1.000   10.000    2.920
   530.60    2.920    2.825    1.000   10.000    2.920
   530.70    2.920    2.825    1.000   10.000    2.920
